NAME,VALUE,SETBY
p.Chaos.Collision.ConvexZeroMargin,0,Constructor
p.Chaos.Collision.CullDistanceReferenceSize,0.01,Constructor
p.Chaos.Collision.DebugDrawProbeDetection,false,Constructor
p.Chaos.Collision.EdgePrunePlaneDistance,3,Constructor
p.Chaos.Collision.EnableBoundsChecks,true,Constructor
p.Chaos.Collision.EnableCollisionManager,true,Constructor
p.Chaos.Collision.EnableEdgeCollisionPruning,true,Constructor
p.Chaos.Collision.EnableEdgePrune,true,Constructor
p.Chaos.Collision.EnableLargeMeshManifolds,true,Constructor
p.Chaos.Collision.EnableMACDFallback,false,Constructor
p.Chaos.Collision.EnableMACDPreManifoldFix,false,Constructor
p.Chaos.Collision.EnableManifoldGJKInject,false,Constructor
p.Chaos.Collision.EnableManifoldGJKReplace,false,Constructor
p.Chaos.Collision.EnableMeshCollisionPruning,true,Constructor
p.Chaos.Collision.EnableMeshManifoldOptimizedLoop,true,Constructor
p.Chaos.Collision.EnableMeshManifoldOptimizedLoopTriMesh,true,Constructor
p.Chaos.Collision.EnableOneWayInteraction,true,Constructor
p.Chaos.Collision.EnableShapePairs,true,Constructor
p.Chaos.Collision.EnableSubSurfaceCollisionPruning,false,Constructor
p.Chaos.Collision.EPAEpsilon,1e-06,Constructor
p.Chaos.Collision.GBFCharacteristicTimeRatio,1,Constructor
p.Chaos.Collision.GJKEpsilon,1e-06,Constructor
p.Chaos.Collision.Manifold.CapsuleAxisAlignedThreshold,0.8,Constructor
p.Chaos.Collision.Manifold.CapsuleDeepPenetrationFraction,0.05,Constructor
p.Chaos.Collision.Manifold.CapsuleMinContactDistanceFraction,0.1,Constructor
p.Chaos.Collision.Manifold.CapsuleRadialContactFraction,0.25,Constructor
p.Chaos.Collision.Manifold.CullDistanceMarginMultiplier,1,Constructor
p.Chaos.Collision.Manifold.EdgeNormalThreshold,0.9,Constructor
p.Chaos.Collision.Manifold.EnableFrictionRestore,true,Constructor
p.Chaos.Collision.Manifold.EnableGjkWarmStart,true,Constructor
p.Chaos.Collision.Manifold.ForceOneShotManifoldEdgeEdgeCaseZeroCullDistance,false,Constructor
p.Chaos.Collision.Manifold.FrictionExactPositionTolerance,0.2,Constructor
p.Chaos.Collision.Manifold.FrictionNearPositionTolerance,1,Constructor
p.Chaos.Collision.Manifold.MatchNormalTolerance,0.02,Constructor
p.Chaos.Collision.Manifold.MatchPositionTolerance,0.3,Constructor
p.Chaos.Collision.Manifold.MinFaceSearchDistance,1,Constructor
p.Chaos.Collision.Manifold.PlaneContactNormalEpsilon,0.001,Constructor
p.Chaos.Collision.Manifold.SphereCapsuleSizeThreshold,0.5,Constructor
p.Chaos.Collision.Manifold.TriangleConvexMarginMultiplier,0.5,Constructor
p.Chaos.Collision.Manifold.TriangleNormalThreshold,0.75,Constructor
p.Chaos.Collision.MarginFraction,-1,Constructor
p.Chaos.Collision.MarginMax,-1,Constructor
p.Chaos.Collision.MaxManifoldPoints,-1,Constructor
p.Chaos.Collision.MaxShapePairs,100,Constructor
p.Chaos.Collision.MeshContactNormalRejectionThreshold,0.7,Constructor
p.Chaos.Collision.MeshContactNormalThreshold,0.998,Constructor
p.Chaos.Collision.MeshManifoldHashSize,256,Constructor
p.Chaos.Collision.MinCullDistanceScale,1,Constructor
p.Chaos.Collision.OneSidedHeightField,true,Constructor
p.Chaos.Collision.OneSidedTriangleMesh,true,Constructor
p.Chaos.Collision.OneWayStiffness,0.5,Constructor
p.Chaos.Collision.ShapesArrayMode,true,Constructor
p.Chaos.Collision.SimpleAssignContact,true,Constructor
p.Chaos.Collision.SortMeshManifoldByDistance,false,Constructor
p.Chaos.Collision.SphereBoundsCheck,true,Constructor
p.Chaos.Collision.Stiffness,-1,Constructor
p.Chaos.Collision.TriangeMeshDistanceTolerance,0.1,Constructor
p.Chaos.Collision.TriangeMeshPhiToleranceScale,1,Constructor
p.Chaos.Collision.UnionBVH.Enabled,true,Constructor
p.Chaos.Collision.UnionBVH.MaxDepth,14,Constructor
p.Chaos.Collision.UnionBVH.NumShapes,10,Constructor
p.Chaos.Collision.UnionBVH.SplitBias,0.1,Constructor
p.Chaos.Collision.UnionBVH.UseOptimizedCountLeafObjects,true,Constructor
p.Chaos.Collision.UseCapsuleTriMesh2,true,Constructor
p.Chaos.Collision.UseConvexTriangleGJKSAT,true,Constructor
p.Chaos.Collision.UseGJK2,false,Constructor
p.Chaos.CollisionSmallBatchSize,10,Constructor
p.Chaos.CollisionStore.Enabled,true,Constructor
p.Chaos.ConstraintGraph.Validate,false,Constructor
p.Chaos.Constraints.DetailedStats,0,Constructor
p.Chaos.Convex.DynamicMode,2,Constructor
p.Chaos.Convex.EnableMerging,true,Constructor
p.Chaos.Convex.KinematicMode,2,Constructor
p.Chaos.Convex.MinVolume,10000,Constructor
p.Chaos.Convex.SimplifyUnion,false,Constructor
p.Chaos.Convex.SplittingThreshold,1,Constructor
p.Chaos.Convex.UseDirectOverlap,true,Constructor
p.Chaos.Convex.UseSimplifierForTConvexHull3Builder,false,Constructor
p.Chaos.Convex.UseTConvexHull3Builder,true,Constructor
p.Chaos.ConvexGeometryCheckEnable,0,Constructor
p.Chaos.ConvexParticlesWarningThreshold,50,Constructor
p.Chaos.CU.UseFlushNetDormancy,true,Constructor
p.Chaos.DampVelocity.ISPC,true,Constructor
p.Chaos.DebugDraw.BVHBounds,true,Constructor
p.Chaos.DebugDraw.BVHLevel,-1,Constructor
p.Chaos.DebugDraw.BVHShapes,false,Constructor
p.Chaos.DebugDraw.CCDDuration,0,Constructor
p.Chaos.DebugDraw.CollisionDuration,0,Constructor
p.Chaos.DebugDraw.ColorBoundsByShapeType,false,Constructor
p.Chaos.DebugDraw.ColorShapesByClusterUnion,false,Constructor
p.Chaos.DebugDraw.ColorShapesByConvexType,false,Constructor
p.Chaos.DebugDraw.ColorShapesByInternalCluster,false,Constructor
p.Chaos.DebugDraw.ColorShapesByIsland,false,Constructor
p.Chaos.DebugDraw.ColorShapesByShapeType,false,Constructor
p.Chaos.DebugDraw.ColorShapesBySimQueryType,false,Constructor
p.Chaos.DebugDraw.ConnectionGraph.ShowAreas,false,Constructor
p.Chaos.DebugDraw.ConnectionGraph.ShowInternalStrains,false,Constructor
p.Chaos.DebugDraw.ConnectionGraphLevelOffset,0,Constructor
p.Chaos.DebugDraw.ConvexExplodeDistance,0,Constructor
p.Chaos.DebugDraw.Deformable.KinematicParticle,false,Constructor
p.Chaos.DebugDraw.Deformable.ParticleRadius,5,Constructor
p.Chaos.DebugDraw.Deformable.RigidCollisionGeometry,false,Constructor
p.Chaos.DebugDraw.Deformable.TetrahedralParticle,false,Constructor
p.Chaos.DebugDraw.Deformable.TransientKinematicParticle,false,Constructor
p.Chaos.DebugDraw.Enabled,false,Constructor
p.Chaos.DebugDraw.EnableGlobalQueue,true,Constructor
p.Chaos.DebugDraw.GeometryCollectionReplication,false,Constructor
p.Chaos.DebugDraw.MaxLines,20000,Constructor
p.Chaos.DebugDraw.Mode,0,Constructor
p.Chaos.DebugDraw.Radius,3000,Constructor
p.Chaos.DebugDraw.SeeThrough,true,Constructor
p.Chaos.DebugDraw.ShowCollisionAnchors,false,Constructor
p.Chaos.DebugDraw.ShowCollisionParticles,false,Constructor
p.Chaos.DebugDraw.ShowContactGraph,false,Constructor
p.Chaos.DebugDraw.ShowContactGraphUnused,false,Constructor
p.Chaos.DebugDraw.ShowContactGraphUsed,false,Constructor
p.Chaos.DebugDraw.ShowContactIterations,false,Constructor
p.Chaos.DebugDraw.ShowConvexVertices,false,Constructor
p.Chaos.DebugDraw.ShowCoreShapes,false,Constructor
p.Chaos.DebugDraw.ShowExactCoreShapes,false,Constructor
p.Chaos.DebugDraw.ShowInactiveContacts,true,Constructor
p.Chaos.DebugDraw.ShowIslands,true,Constructor
p.Chaos.DebugDraw.ShowOptimizedConvexes,false,Constructor
p.Chaos.DebugDraw.ShowPIEClient,1,Constructor
p.Chaos.DebugDraw.ShowPIEServer,0,Constructor
p.Chaos.DebugDraw.ShowProbeOnly,true,Constructor
p.Chaos.DebugDraw.ShowQueryOnly,true,Constructor
p.Chaos.DebugDraw.ShowShapeBounds,false,Constructor
p.Chaos.DebugDraw.ShowSimOnly,true,Constructor
p.Chaos.DebugDraw.SingleActor,false,Constructor
p.Chaos.DebugDraw.SingleActorMaxRadius,1000,Constructor
p.Chaos.DebugDraw.SingleActorTraceLength,2000,Constructor
p.Chaos.DebugDraw.UseLegacyQueue,false,Constructor
p.Chaos.DebugDraw.UseNewQueue,true,Constructor
p.Chaos.DedicatedThreadEnabled,1,Constructor
p.Chaos.Deformable.GSMaxDxRatio,1,Constructor
p.Chaos.Deformable.GSParallelMax,100,Constructor
p.Chaos.Deformable.NumLogExtremeParticle,0,Constructor
p.Chaos.Deformable.XPBDBatchSize,5,Constructor
p.Chaos.Deformable.XPBDBatchThreshold,5,Constructor
p.Chaos.Deformable.XPBDWeakConstraintEnableDraw,false,Constructor
p.Chaos.Deformable.XPBDWeakConstraintLineWidth,5,Constructor
p.Chaos.Deformable.XPBDWeakConstraintParticleWidth,20,Constructor
p.Chaos.DisableCollisionParallelFor,false,Constructor
p.Chaos.DisableParticleParallelFor,false,Constructor
p.Chaos.DisablePhysicsParallelFor,false,Constructor
P.Chaos.DrawHierarchy.Bounds,1,Constructor
P.Chaos.DrawHierarchy.CellElementThresh,128,Constructor
P.Chaos.DrawHierarchy.Cells,0,Constructor
P.Chaos.DrawHierarchy.DrawEmptyCells,1,Constructor
P.Chaos.DrawHierarchy.Enable,0,Constructor
P.Chaos.DrawHierarchy.ObjectBounds,1,Constructor
p.Chaos.DumpHierElementBuckets,1,4,8,16,32,64,128,256,512,Constructor
p.Chaos.EmitSyncBodiesUObjectStats,false,Constructor
p.Chaos.EnableAsyncInitBody,false,Constructor
p.Chaos.EnableOverrideSingleParticleTypeToCluster,false,Constructor
p.Chaos.EnableRewindLogs,false,Constructor
p.Chaos.EventManager.DispatchEmptyEvents,true,Constructor
p.Chaos.ExcludeFreeJointForInertiaConditioning,true,Constructor
p.Chaos.GC.CreatePhysicsStateInEditor,false,Constructor
p.Chaos.GC.CustomRendererHiddenActorFix,true,Constructor
p.Chaos.GC.DestroyProxyOnSetSimulatePhysicsFalse,false,Constructor
p.Chaos.GC.EmitRootBreakingEvent,false,Constructor
p.Chaos.GC.EnableCollisionParticles,true,Constructor
p.Chaos.GC.InitConstantDataParallelForBatchSize,5000,Constructor
p.Chaos.GC.InitConstantDataUseParallelFor,true,Constructor
p.Chaos.GC.IsEditable,true,Constructor
p.Chaos.GC.ISMPoolDebugDraw,0,Constructor
p.Chaos.GC.ISMPoolDebugStats,0,Constructor
p.Chaos.GC.MaxGeometryCollectionAsyncPhysicsTickIdleTimeMs,30,Constructor
p.Chaos.GC.NetAwakeningMode,1,Constructor
p.Chaos.GC.RemovalTimerMultiplier,1,Constructor
p.Chaos.GC.RemoveOnBreakDecayFix,true,Constructor
p.Chaos.GC.UpdateProxyWorldTransformWhenSkippingPhysicsUpdate,true,Constructor
p.Chaos.GC.UseCustomRenderer,true,Constructor
p.Chaos.GC.UseReplicationV2,true,Constructor
p.Chaos.Geometry.ForceDeepCopyAccess,false,Constructor
p.Chaos.GetSimData.ISPC,true,Constructor
p.Chaos.GlobalSmallBatchSize,40,Constructor
p.Chaos.ImmPhys.Collision.CullDistance,-1,Constructor
p.Chaos.ImmPhys.Collision.DeferNarrowPhase,1,Constructor
p.Chaos.ImmPhys.Collision.Enabled,1,Constructor
p.Chaos.ImmPhys.Collision.MaxDepenetrationVelocity,-1,Constructor
p.Chaos.ImmPhys.Collision.Priority,1,Constructor
p.Chaos.ImmPhys.Collision.RestitutionEnabled,1,Constructor
p.Chaos.ImmPhys.Collision.RestitutionThresholdMultiplier,1.5,Constructor
p.Chaos.ImmPhys.Collision.UseManifolds,-1,Constructor
p.Chaos.ImmPhys.DebugDraw.AngVelScale,0,Constructor
p.Chaos.ImmPhys.DebugDraw.ArrowSize,1.5,Constructor
p.Chaos.ImmPhys.DebugDraw.BodyAxisLen,4,Constructor
p.Chaos.ImmPhys.DebugDraw.ConstraintAxisLen,5,Constructor
p.Chaos.ImmPhys.DebugDraw.ContactInfoWidth,2,Constructor
p.Chaos.ImmPhys.DebugDraw.ContactLen,4,Constructor
p.Chaos.ImmPhys.DebugDraw.ContactOwnerWidth,0,Constructor
p.Chaos.ImmPhys.DebugDraw.ContactWidth,2,Constructor
p.Chaos.ImmPhys.DebugDraw.ImpulseScale,0,Constructor
p.Chaos.ImmPhys.DebugDraw.InertiaScale,0,Constructor
p.Chaos.ImmPhys.DebugDraw.JointFeatures.ActorConnector,true,Constructor
p.Chaos.ImmPhys.DebugDraw.JointFeatures.Axes,false,Constructor
p.Chaos.ImmPhys.DebugDraw.JointFeatures.Color,false,Constructor
p.Chaos.ImmPhys.DebugDraw.JointFeatures.CoMConnector,false,Constructor
p.Chaos.ImmPhys.DebugDraw.JointFeatures.Index,false,Constructor
p.Chaos.ImmPhys.DebugDraw.JointFeatures.Island,false,Constructor
p.Chaos.ImmPhys.DebugDraw.JointFeatures.Level,false,Constructor
p.Chaos.ImmPhys.DebugDraw.JointFeatures.Stretch,true,Constructor
p.Chaos.ImmPhys.DebugDraw.LineThickness,0.15,Constructor
p.Chaos.ImmPhys.DebugDraw.PushOutScale,0,Constructor
p.Chaos.ImmPhys.DebugDraw.Scale,1,Constructor
p.Chaos.ImmPhys.DebugDraw.ShapeLineThicknessScale,1,Constructor
p.Chaos.ImmPhys.DebugDraw.VelScale,0,Constructor
p.Chaos.ImmPhys.DebugDrawBounds,false,Constructor
p.Chaos.ImmPhys.DebugDrawCollisions,false,Constructor
p.Chaos.ImmPhys.DebugDrawJoints,false,Constructor
p.Chaos.ImmPhys.DebugDrawOnSimulate,false,Constructor
p.Chaos.ImmPhys.DebugDrawParticles,false,Constructor
p.Chaos.ImmPhys.DebugDrawShapes,false,Constructor
p.Chaos.ImmPhys.DebugDrawShowDynamics,true,Constructor
p.Chaos.ImmPhys.DebugDrawShowKinematics,true,Constructor
p.Chaos.ImmPhys.DebugDrawShowStatics,true,Constructor
p.Chaos.ImmPhys.DebugDrawSimulationSpace,false,Constructor
p.Chaos.ImmPhys.DeltaTimeCount,100,Constructor
p.Chaos.ImmPhys.DisableInactiveByIndex,1,Constructor
p.Chaos.ImmPhys.FixedStepTime,-1,Constructor
p.Chaos.ImmPhys.FixedStepTolerance,0.05,Constructor
p.Chaos.ImmPhys.InertiaConditioning.Distance,10,Constructor
p.Chaos.ImmPhys.InertiaConditioning.LinearEnabled,true,Constructor
p.Chaos.ImmPhys.InertiaConditioning.MaxInvInertiaComponentRatio,0,Constructor
p.Chaos.ImmPhys.InertiaConditioning.NonlinearEnabled,false,Constructor
p.Chaos.ImmPhys.InertiaConditioning.RotationRatio,2,Constructor
p.Chaos.ImmPhys.InitialStepTime,0.033,Constructor
p.Chaos.ImmPhys.Joint.AngleTolerance,0.001,Constructor
p.Chaos.ImmPhys.Joint.AngularDriveDamping,-1,Constructor
p.Chaos.ImmPhys.Joint.AngularDriveStiffness,-1,Constructor
p.Chaos.ImmPhys.Joint.AngularProjection,-1,Constructor
p.Chaos.ImmPhys.Joint.EnableDrives,1,Constructor
p.Chaos.ImmPhys.Joint.EnableSwingLimits,1,Constructor
p.Chaos.ImmPhys.Joint.EnableTwistLimits,1,Constructor
p.Chaos.ImmPhys.Joint.LinearDriveDamping,-1,Constructor
p.Chaos.ImmPhys.Joint.LinearDriveStiffness,-1,Constructor
p.Chaos.ImmPhys.Joint.LinearProjection,-1,Constructor
p.Chaos.ImmPhys.Joint.MaxInertiaRatio,5,Constructor
p.Chaos.ImmPhys.Joint.MinParentMassRatio,0.2,Constructor
p.Chaos.ImmPhys.Joint.NumShockPropagationIterations,-1,Constructor
p.Chaos.ImmPhys.Joint.PositionTolerance,0.025,Constructor
p.Chaos.ImmPhys.Joint.ShockPropagation,-1,Constructor
p.Chaos.ImmPhys.Joint.SoftLinearStiffness,-1,Constructor
p.Chaos.ImmPhys.Joint.SoftSwingDamping,-1,Constructor
p.Chaos.ImmPhys.Joint.SoftSwingStiffness,-1,Constructor
p.Chaos.ImmPhys.Joint.SoftTwistDamping,-1,Constructor
p.Chaos.ImmPhys.Joint.SoftTwistStiffness,-1,Constructor
p.Chaos.ImmPhys.Joint.SolvePositionLast,1,Constructor
p.Chaos.ImmPhys.Joint.Stiffness,-1,Constructor
p.Chaos.ImmPhys.Joint.SwingTwistAngleTolerance,1e-06,Constructor
p.Chaos.ImmPhys.Joint.UseLinearSolver,-1,Constructor
p.Chaos.ImmPhys.Joint.UsePBDDrives,1,Constructor
p.Chaos.ImmPhys.MinStepTime,0.01,Constructor
p.Chaos.ImmPhys.NumCollisionsPerBlock,50,Constructor
p.Chaos.ImmPhys.NumSteps,0,Constructor
p.Chaos.ImmPhys.PositionIterations,-1,Constructor
p.Chaos.ImmPhys.ProjectionIterations,-1,Constructor
p.Chaos.ImmPhys.SimSpaceCentrifugalAlpha,1,Constructor
p.Chaos.ImmPhys.SimSpaceCoriolisAlpha,0.5,Constructor
p.Chaos.ImmPhys.SimSpaceEulerAlpha,1,Constructor
p.Chaos.ImmPhys.StepTime,0,Constructor
p.Chaos.ImmPhys.UseSimd,true,Constructor
p.Chaos.ImmPhys.VelocityIterations,-1,Constructor
p.Chaos.InertiaConditioning.ExtentTolerance,1e-08,Constructor
p.Chaos.InertiaConditioning.InvInertiaTolerance,0.0001,Constructor
p.Chaos.InertiaConditioning.InvMassTolerance,1e-20,Constructor
p.Chaos.InnerParallelForBatchSize,0,Constructor
p.Chaos.Joint.AngularVelocityThresholdToApplyRestitution,0.01,Constructor
p.Chaos.Joint.DegenerateRotationLimit,-0.998,Constructor
p.Chaos.Joint.DisableSoftLimits,false,Constructor
p.Chaos.Joint.ISPC,false,Constructor
p.Chaos.Joint.LinearVelocityThresholdToApplyRestitution,0.01,Constructor
p.Chaos.Joint.MultiDimension,1,Constructor
p.Chaos.Joint.Plasticity.ClampToLimits,true,Constructor
p.Chaos.Joint.VelProjectionAlpha,0.1,Constructor
p.Chaos.JointConstraint.AngularBreakScale,1,Constructor
p.Chaos.JointConstraint.AngularDriveDampingScale,1.5,Constructor
p.Chaos.JointConstraint.AngularDriveStiffnessScale,1.5,Constructor
p.Chaos.JointConstraint.JointStiffness,1,Constructor
p.Chaos.JointConstraint.LinaearDriveDampingScale,1,Constructor
p.Chaos.JointConstraint.LinearBreakScale,1,Constructor
p.Chaos.JointConstraint.LinearDriveStiffnessScale,1,Constructor
p.Chaos.JointConstraint.SoftAngularDampingScale,1000,Constructor
p.Chaos.JointConstraint.SoftAngularForceMode,0,Constructor
p.Chaos.JointConstraint.SoftAngularStiffnessScale,100000,Constructor
p.Chaos.JointConstraint.SoftLinearDampingScale,1.2,Constructor
p.Chaos.JointConstraint.SoftLinearForceMode,0,Constructor
p.Chaos.JointConstraint.SoftLinearStiffnessScale,1.5,Constructor
p.Chaos.KinematicTriangleMeshCollisions.FalloffMultiplier,1,Constructor
p.Chaos.KinematicTriangleMeshCollisions.ISPC,true,Constructor
p.Chaos.KinematicTriangleMeshCollisions.MaxDepthMultiplier,10,Constructor
p.Chaos.KinematicTriangleMeshCollisions.MaxTimer,0.1,Constructor
p.Chaos.LargeBatchSize,100,Constructor
p.Chaos.LinearSystem.Preconditioner,0,Constructor
p.Chaos.LongRange.ISPC,true,Constructor
p.Chaos.MaxInflationScale,2,Constructor
p.Chaos.MaxNumWorkers,100,Constructor
p.Chaos.MeshContactGenerator.FixContactNormal.FixEnabled,true,Constructor
p.Chaos.MeshContactGenerator.TreatBoundaryEdgeAsFace,true,Constructor
p.Chaos.MeshContactGenerator.TreatBoundaryVertexAsFace,true,Constructor
p.chaos.MinContactSpeedForStrainEval,1,Constructor
p.Chaos.MinEvolution.ForceMaxConstraintIterations,false,Constructor
p.chaos.MinImpulseForStrainEval,65.3333,Constructor
p.Chaos.MinRangeBatchSize,0,Constructor
p.Chaos.MultiRes.ApplyTargetNormalOffset,true,Constructor
p.Chaos.MultiRes.ISPC,true,Constructor
p.Chaos.MultiRes.SparseWeightMap,false,Constructor
p.Chaos.NewtonEvolution.FastPositionBasedFriction,true,Constructor
p.Chaos.NewtonEvolution.MinParallelBatchSize,300,Constructor
p.Chaos.NewtonEvolution.ParalleIntegrate,false,Constructor
p.Chaos.NewtonEvolution.UseNestedParallelFor,true,Constructor
p.Chaos.NewtonEvolution.UseSmoothTimeStep,true,Constructor
p.Chaos.NewtonEvolution.WriteCCDContacts,false,Constructor
p.Chaos.NumWorkerCollisionFactor,2,Constructor
p.Chaos.OnlyUseInterclusterEdgesAttachedToMainParticles,true,Constructor
p.Chaos.PBDCollisionSolver.AutoStiffness.MassRatio1,0,Constructor
p.Chaos.PBDCollisionSolver.AutoStiffness.MassRatio2,0,Constructor
p.Chaos.PBDCollisionSolver.EnableInitialDepenetration,true,Constructor
p.Chaos.PBDCollisionSolver.EnableSoftCollisions,true,Constructor
p.Chaos.PBDCollisionSolver.JacobiPositionTolerance,1e-06,Constructor
p.Chaos.PBDCollisionSolver.JacobiRotationTolerance,1e-08,Constructor
p.Chaos.PBDCollisionSolver.JacobiStiffness,0.5,Constructor
p.Chaos.PBDCollisionSolver.MaxManifoldPoints,-1,Constructor
p.Chaos.PBDCollisionSolver.Position.MinInvMassScale,0.77,Constructor
p.Chaos.PBDCollisionSolver.Position.SolveEnabled,true,Constructor
p.Chaos.PBDCollisionSolver.Position.StaticFriction.Stiffness,0.5,Constructor
p.Chaos.PBDCollisionSolver.Velocity.AveragePointEnabled,false,Constructor
p.Chaos.PBDCollisionSolver.Velocity.FrictionEnabled,true,Constructor
p.Chaos.PBDCollisionSolver.Velocity.MinInvMassScale,0.77,Constructor
p.Chaos.PBDCollisionSolver.Velocity.SolveEnabled,true,Constructor
p.Chaos.PBDCollisionSolver.Velocity.StaticFriction.Stiffness,1,Constructor
p.Chaos.PBDEvolution.FastPositionBasedFriction,true,Constructor
p.Chaos.PBDEvolution.MinParallelBatchSize,300,Constructor
p.Chaos.PBDEvolution.ParalleIntegrate,false,Constructor
p.Chaos.PBDEvolution.UseNestedParallelFor,true,Constructor
p.Chaos.PBDEvolution.UseSmoothTimeStep,true,Constructor
p.Chaos.PBDEvolution.WriteCCDContacts,false,Constructor
p.Chaos.PBDLongRangeConstraints.MinParallelBatchSize,500,Constructor
p.Chaos.PerformGeometryReduction,0,Constructor
